,ID,ID_CONTA_CAIXA,ID_FIN_LANCAMENTO_PAGAR,ID_FIN_STATUS_PARCELA,NUMERO_PARCELA,DATA_EMISSAO,DATA_VENCIMENTO,DESCONTO_ATE,SOFRE_RETENCAO,VALOR,TAXA_JURO,TAXA_MULTA,TAXA_DESCONTO,VALOR_JURO,VALOR_MULTA,VALOR_DESCONTO
815,1468,3,1166,1,1,2022-08-12,2026-02-15,2022-08-12,N,2675.16,0.0,0.0,0.0,0.0,0.0,0.0
816,1469,3,1167,1,1,2022-08-12,2026-03-15,2022-08-12,N,2675.16,0.0,0.0,0.0,0.0,0.0,0.0
817,1470,3,1168,1,1,2022-08-12,2026-04-15,2022-08-12,N,2675.16,0.0,0.0,0.0,0.0,0.0,0.0
818,1471,3,1169,1,1,2022-08-12,2026-05-15,2022-08-12,N,2675.16,0.0,0.0,0.0,0.0,0.0,0.0
819,1472,3,1170,1,1,2022-08-12,2026-06-15,2022-08-12,N,2675.16,0.0,0.0,0.0,0.0,0.0,0.0
820,1473,3,1171,1,1,2022-08-12,2026-07-15,2022-08-12,N,2675.16,0.0,0.0,0.0,0.0,0.0,0.0
821,1476,3,1174,1,1,2022-08-12,2026-10-15,2022-08-12,N,2675.16,0.0,0.0,0.0,0.0,0.0,0.0
822,1477,3,1175,2,1,2022-08-15,2022-08-15,2022-08-15,N,6.0,0.0,0.0,0.0,0.0,0.0,0.0
823,1478,3,1172,1,1,2022-08-15,2026-08-15,2022-08-15,N,2675.16,0.0,0.0,0.0,0.0,0.0,0.0
824,1479,3,1124,2,1,2022-08-15,2022-08-15,2022-08-15,N,2689.96,0.0,0.0,0.0,0.0,0.0,0.0
825,1480,3,508,2,1,2022-08-15,2022-08-15,2022-08-15,N,3660.01,0.0,0.0,0.0,0.0,0.0,0.0
826,1481,3,1176,2,1,2022-08-15,2022-08-15,2022-08-15,N,2.5,0.0,0.0,0.0,0.0,0.0,0.0
827,1482,3,1177,2,1,2022-08-15,2022-08-15,2022-08-15,N,235.64,0.0,0.0,0.0,0.0,0.0,0.0
828,1483,3,1173,1,1,2022-08-15,2026-09-15,2022-08-15,N,2675.16,0.0,0.0,0.0,0.0,0.0,0.0
829,1484,3,1178,2,1,2022-08-15,2022-05-03,2022-08-15,N,517.89,0.0,0.0,0.0,0.0,0.0,0.0
830,1485,3,1179,2,1,2022-08-15,2022-05-03,2022-08-15,N,2421.0,0.0,0.0,0.0,0.0,0.0,0.0
831,1486,3,1180,2,1,2022-08-15,2022-05-19,2022-08-15,N,3500.0,0.0,0.0,0.0,0.0,0.0,0.0
832,1487,3,1181,2,1,2022-08-15,2022-05-04,2022-08-15,N,112.0,0.0,0.0,0.0,0.0,0.0,0.0
833,1488,3,1182,2,1,2022-08-15,2022-05-05,2022-08-15,N,52.0,0.0,0.0,0.0,0.0,0.0,0.0
834,1490,8,1184,2,1,2022-08-15,2022-08-15,2022-08-15,N,42.6,0.0,0.0,0.0,0.0,0.0,0.0
835,1491,3,1185,2,1,2022-08-15,2022-05-06,2022-08-15,,233.94,0.0,0.0,0.0,0.0,0.0,0.0
836,1492,3,1186,2,1,2022-08-15,2022-05-06,2022-08-15,N,548.79,0.0,0.0,0.0,0.0,0.0,0.0
837,1493,3,1187,2,1,2022-08-15,2022-05-09,2022-08-15,,233.94,0.0,0.0,0.0,0.0,0.0,0.0
838,1494,3,1188,2,1,2022-08-15,2022-05-10,2022-08-15,,61.16,0.0,0.0,0.0,0.0,0.0,0.0
839,1495,3,1189,2,1,2022-08-15,2022-05-10,2022-08-15,N,70.0,0.0,0.0,0.0,0.0,0.0,0.0
840,1497,3,1191,2,1,2022-08-15,2022-05-10,2022-08-15,N,250.0,0.0,0.0,0.0,0.0,0.0,0.0
841,1498,8,902,2,1,2022-08-15,2022-10-05,2022-08-15,N,1500.0,0.0,0.0,0.0,0.0,0.0,0.0
842,1499,3,1192,2,1,2022-08-16,2022-05-25,2022-08-16,N,678.0,0.0,0.0,0.0,0.0,0.0,0.0
843,1502,3,1195,2,1,2022-08-16,2022-05-11,2022-08-16,N,5.07,0.0,0.0,0.0,0.0,0.0,0.0
844,1503,3,1196,2,1,2022-08-16,2022-05-11,2022-08-16,,201.96,0.0,0.0,0.0,0.0,0.0,0.0
845,1504,3,1197,2,1,2022-08-16,2022-05-11,2022-08-16,N,4200.0,0.0,0.0,0.0,0.0,0.0,0.0
846,1505,3,1198,2,1,2022-08-16,2022-05-12,2022-08-16,N,55.26,0.0,0.0,0.0,0.0,0.0,0.0
847,1506,3,1199,2,1,2022-08-16,2022-05-12,2022-08-16,N,142.19,0.0,0.0,0.0,0.0,0.0,0.0
848,1507,3,1200,2,1,2022-08-16,2022-05-12,2022-08-16,N,694.44,0.0,0.0,0.0,0.0,0.0,0.0
849,1508,3,1201,2,1,2022-08-16,2022-08-25,2022-08-16,,546.49,0.0,0.0,0.0,0.0,0.0,0.0
850,1509,3,977,2,1,2022-08-16,2022-08-25,2022-08-16,N,153.49,0.0,0.0,0.0,0.0,0.0,0.0
851,1510,3,983,2,1,2022-08-16,2022-08-25,2022-08-16,N,708.17,0.0,0.0,0.0,0.0,0.0,0.0
852,1511,3,367,2,1,2022-08-16,2022-08-18,2022-08-16,N,69.75,0.0,0.0,0.0,0.0,0.0,0.0
853,1512,3,1202,2,1,2022-08-16,2022-08-18,2022-08-16,N,22.5,0.0,0.0,0.0,0.0,0.0,0.0
854,1513,3,1203,2,1,2022-08-16,2022-08-16,2022-08-16,N,15.0,0.0,0.0,0.0,0.0,0.0,0.0
855,1515,3,1205,2,1,2022-08-16,2022-05-13,2022-08-16,N,18.19,0.0,0.0,0.0,0.0,0.0,0.0
856,1519,3,1208,2,1,2022-08-16,2022-05-13,2022-08-16,N,55.26,0.0,0.0,0.0,0.0,0.0,0.0
857,1525,3,1214,2,1,2022-08-17,2022-05-13,2022-08-17,N,3560.96,0.0,0.0,0.0,0.0,0.0,0.0
858,1526,3,1215,2,1,2022-08-17,2022-05-16,2022-08-17,N,9.58,0.0,0.0,0.0,0.0,0.0,0.0
859,1527,3,1216,2,1,2022-08-17,2022-05-13,2022-08-17,N,170.56,0.0,0.0,0.0,0.0,0.0,0.0
860,1528,3,600,2,1,2022-08-17,2022-08-15,2022-08-17,N,61.9,0.0,0.0,0.0,0.0,0.0,0.0
861,1529,3,593,2,1,2022-08-17,2022-08-15,2022-08-17,N,193.55,0.0,0.0,0.0,0.0,0.0,0.0
862,1530,3,607,2,1,2022-08-17,2022-08-15,2022-08-17,N,58.65,0.0,0.0,0.0,0.0,0.0,0.0
863,1531,3,1217,2,1,2022-08-17,2022-05-16,2022-08-17,N,57.48,0.0,0.0,0.0,0.0,0.0,0.0
864,1532,3,1218,2,1,2022-08-17,2022-05-16,2022-08-17,N,60.66,0.0,0.0,0.0,0.0,0.0,0.0
865,1533,3,1219,2,1,2022-08-17,2022-05-16,2022-08-17,N,110.0,0.0,0.0,0.0,0.0,0.0,0.0
866,1534,8,1220,2,1,2022-08-17,2022-08-17,2022-08-17,N,335.0,0.0,0.0,0.0,0.0,0.0,0.0
867,1535,3,1221,2,1,2022-08-17,2022-05-16,2022-08-17,N,189.66,0.0,0.0,0.0,0.0,0.0,0.0
868,1536,3,1132,1,1,2022-08-17,2023-04-15,2022-08-17,N,2675.16,0.0,0.0,0.0,0.0,0.0,0.0
869,1537,3,1222,2,1,2022-08-17,2022-05-16,2022-08-17,N,2646.36,0.0,0.0,0.0,0.0,0.0,0.0
870,1538,3,1223,2,1,2022-08-17,2022-05-17,2022-08-17,N,62.03,0.0,0.0,0.0,0.0,0.0,0.0
871,1539,3,1224,2,1,2022-08-17,2022-05-17,2022-08-17,,104.12,0.0,0.0,0.0,0.0,0.0,0.0
872,1540,3,1225,2,1,2022-08-17,2022-05-17,2022-08-17,,234.77,0.0,0.0,0.0,0.0,0.0,0.0
873,1542,3,1227,2,1,2022-08-17,2022-05-20,2022-08-17,,14.45,0.0,0.0,0.0,0.0,0.0,0.0
874,1543,3,1228,2,1,2022-08-17,2022-05-20,2022-08-17,N,80.27,0.0,0.0,0.0,0.0,0.0,0.0
875,1544,3,151,2,1,2022-08-17,2022-05-20,2022-08-17,,345.23,0.0,0.0,0.0,0.0,0.0,0.0
876,1545,3,1229,2,1,2022-08-17,2022-08-18,2022-08-17,,352.84,0.0,0.0,0.0,0.0,0.0,0.0
877,1546,3,365,2,1,2022-08-17,2022-08-20,2022-08-17,,92.0,0.0,0.0,0.0,0.0,0.0,0.0
878,1547,3,1230,2,1,2022-08-17,2022-05-23,2022-08-17,,104.12,0.0,0.0,0.0,0.0,0.0,0.0
879,1548,3,1231,2,1,2022-08-17,2022-05-23,2022-08-17,N,3166.5,0.0,0.0,0.0,0.0,0.0,0.0
880,1552,3,343,2,1,2022-08-17,2022-08-18,2022-08-17,N,2079.0,0.0,0.0,0.0,0.0,0.0,0.0
881,1558,3,1232,2,1,2022-08-17,2022-05-27,2022-08-17,N,15000.0,0.0,0.0,0.0,0.0,0.0,0.0
882,1559,3,1233,2,1,2022-08-18,2022-08-18,2022-08-18,N,8000.0,0.0,0.0,0.0,0.0,0.0,0.0
883,1560,8,337,2,1,2022-08-18,2022-08-18,2022-08-18,N,9647.0,0.0,0.0,0.0,0.0,0.0,0.0
884,1561,3,1234,2,1,2022-08-18,2022-05-30,2022-08-18,,64.8,0.0,0.0,0.0,0.0,0.0,0.0
885,1562,3,1235,2,1,2022-08-18,2022-05-30,2022-08-18,,93.38,0.0,0.0,0.0,0.0,0.0,0.0
886,1565,7,1238,2,1,2022-08-18,2022-01-31,2022-08-18,N,32.88,0.0,0.0,0.0,0.0,0.0,0.0
887,1566,7,1239,2,1,2022-08-18,2022-01-31,2022-08-18,N,29.21,0.0,0.0,0.0,0.0,0.0,0.0
888,1569,7,1242,2,1,2022-08-18,2022-02-28,2022-08-18,N,15.74,0.0,0.0,0.0,0.0,0.0,0.0
889,1570,7,1243,2,1,2022-08-18,2022-02-28,2022-08-18,N,15.29,0.0,0.0,0.0,0.0,0.0,0.0
890,1573,7,1246,2,1,2022-08-18,2022-03-31,2022-08-18,N,6.47,0.0,0.0,0.0,0.0,0.0,0.0
891,1574,7,1247,2,1,2022-08-18,2022-03-31,2022-08-18,N,23.6,0.0,0.0,0.0,0.0,0.0,0.0
892,1577,7,1250,2,1,2022-08-18,2022-04-30,2022-08-18,N,1.76,0.0,0.0,0.0,0.0,0.0,0.0
893,1578,7,1251,2,1,2022-08-18,2022-04-30,2022-08-18,N,16.84,0.0,0.0,0.0,0.0,0.0,0.0
894,1581,7,1254,2,1,2022-08-18,2022-05-31,2022-08-18,N,11.37,0.0,0.0,0.0,0.0,0.0,0.0
895,1582,7,1255,2,1,2022-08-18,2022-05-31,2022-08-18,N,76.86,0.0,0.0,0.0,0.0,0.0,0.0
896,1584,3,1257,2,1,2022-08-18,2022-05-03,2022-08-18,N,20000.0,0.0,0.0,0.0,0.0,0.0,0.0
897,1585,3,1258,2,1,2022-08-18,2022-05-17,2022-08-18,,156.18,0.0,0.0,0.0,0.0,0.0,0.0
898,1586,3,1259,2,1,2022-08-19,2022-08-18,2022-08-19,N,3.0,0.0,0.0,0.0,0.0,0.0,0.0
899,1587,3,1260,2,1,2022-08-19,2022-08-19,2022-08-19,,233.94,0.0,0.0,0.0,0.0,0.0,0.0
900,1592,3,1262,2,1,2022-08-19,2022-08-30,2022-08-19,N,2487.4,0.0,0.0,0.0,0.0,0.0,0.0
901,1593,3,1263,2,1,2022-08-19,2022-09-23,2022-08-19,N,622.15,0.0,0.0,0.0,0.0,0.0,0.0
902,1594,1,1264,2,1,2022-08-19,2022-08-19,2022-08-19,N,7000.0,0.0,0.0,0.0,0.0,0.0,0.0
903,1595,3,1265,2,1,2022-08-19,2022-05-10,2022-08-19,N,3553.71,0.0,0.0,0.0,0.0,0.0,0.0
904,1597,1,1267,2,1,2022-08-19,2022-08-19,2022-08-19,N,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
905,1598,3,1268,2,1,2022-08-19,2022-08-19,2022-08-19,N,900.0,0.0,0.0,0.0,0.0,0.0,0.0
906,1599,1,1269,2,1,2022-08-19,2022-05-02,2022-08-19,N,37.6,0.0,0.0,0.0,0.0,0.0,0.0
907,1600,1,1270,2,1,2022-08-19,2022-05-02,2022-08-19,N,89.9,0.0,0.0,0.0,0.0,0.0,0.0
908,1601,1,1271,2,1,2022-08-19,2022-05-02,2022-08-19,,233.94,0.0,0.0,0.0,0.0,0.0,0.0
909,1602,1,1272,2,1,2022-08-19,2022-05-03,2022-08-19,N,15.0,0.0,0.0,0.0,0.0,0.0,0.0
910,1603,1,1273,2,1,2022-08-19,2022-05-03,2022-08-19,N,240.0,0.0,0.0,0.0,0.0,0.0,0.0
911,1604,1,1274,2,1,2022-08-19,2022-05-03,2022-08-19,,560.0,0.0,0.0,0.0,0.0,0.0,0.0
912,1605,1,1275,2,1,2022-08-19,2022-05-03,2022-08-19,N,1079.0,0.0,0.0,0.0,0.0,0.0,0.0
913,1606,1,1276,2,1,2022-08-19,2022-05-03,2022-08-19,N,1140.0,0.0,0.0,0.0,0.0,0.0,0.0
914,1607,1,1277,2,1,2022-08-19,2022-05-03,2022-08-19,N,3369.0,0.0,0.0,0.0,0.0,0.0,0.0
915,1608,1,1278,2,1,2022-08-19,2022-05-06,2022-08-19,,7.67,0.0,0.0,0.0,0.0,0.0,0.0
916,1609,8,1279,2,1,2022-08-19,2022-08-19,2022-08-19,N,39.0,0.0,0.0,0.0,0.0,0.0,0.0
917,1610,1,1280,2,1,2022-08-19,2022-05-09,2022-08-19,N,77.5,0.0,0.0,0.0,0.0,0.0,0.0
918,1611,1,1281,2,1,2022-08-19,2022-05-13,2022-08-19,N,87.96,0.0,0.0,0.0,0.0,0.0,0.0
919,1612,1,1282,2,1,2022-08-19,2022-05-13,2022-08-19,N,339.19,0.0,0.0,0.0,0.0,0.0,0.0
920,1613,1,1283,2,1,2022-08-19,2022-05-16,2022-08-19,N,207.87,0.0,0.0,0.0,0.0,0.0,0.0
921,1614,1,1284,2,1,2022-08-19,2022-05-18,2022-08-19,N,15.0,0.0,0.0,0.0,0.0,0.0,0.0
922,1615,1,1285,2,1,2022-08-19,2022-05-19,2022-08-19,N,3150.0,0.0,0.0,0.0,0.0,0.0,0.0
923,1617,1,1286,2,1,2022-08-19,2022-05-19,2022-08-19,N,1730.0,0.0,0.0,0.0,0.0,0.0,0.0
924,1618,1,1287,2,1,2022-08-19,2022-05-19,2022-08-19,N,1760.0,0.0,0.0,0.0,0.0,0.0,0.0
925,1619,1,1288,2,1,2022-08-19,2022-05-19,2022-08-19,N,2053.34,0.0,0.0,0.0,0.0,0.0,0.0
926,1620,3,1289,2,1,2022-08-22,2022-08-22,2022-08-22,N,7000.0,0.0,0.0,0.0,0.0,0.0,0.0
927,1621,3,1290,2,1,2022-08-22,2022-09-10,2022-08-22,N,196.45,0.0,0.0,0.0,0.0,0.0,0.0
928,1622,3,1291,2,1,2022-08-22,2022-08-15,2022-08-22,,71.24,0.0,0.0,0.0,0.0,0.0,0.0
929,1623,3,1292,2,1,2022-08-22,2022-08-15,2022-08-22,,45.44,0.0,0.0,0.0,0.0,0.0,0.0
930,1627,3,1296,2,1,2022-08-22,2022-08-30,2022-08-22,,277.83,0.0,0.0,0.0,0.0,0.0,0.0
931,1628,3,1297,2,1,2022-08-22,2022-08-30,2022-08-22,,26.77,0.0,0.0,0.0,0.0,0.0,0.0
932,1630,3,1299,2,1,2022-08-22,2022-08-31,2022-08-22,N,156.0,0.0,0.0,0.0,0.0,0.0,0.0
933,1632,3,1301,2,1,2022-08-22,2022-09-02,2022-08-22,,147.0,0.0,0.0,0.0,0.0,0.0,0.0
934,1633,3,1302,2,1,2022-08-22,2022-09-06,2022-08-22,,1440.18,0.0,0.0,0.0,0.0,0.0,0.0
935,1634,3,1303,2,1,2022-08-22,2022-09-06,2022-08-22,N,500.0,0.0,0.0,0.0,0.0,0.0,0.0
936,1635,3,1304,2,1,2022-08-22,2022-09-08,2022-08-22,N,3086.6,0.0,0.0,0.0,0.0,0.0,0.0
937,1639,3,1306,2,1,2022-08-22,2022-09-08,2022-08-22,N,752.9,0.0,0.0,0.0,0.0,0.0,0.0
938,1640,3,1307,2,1,2022-08-22,2022-09-08,2022-08-22,N,179.8,0.0,0.0,0.0,0.0,0.0,0.0
939,1641,3,1308,2,1,2022-08-22,2022-09-08,2022-08-22,N,102.58,0.0,0.0,0.0,0.0,0.0,0.0
940,1642,3,1309,2,1,2022-08-22,2022-09-09,2022-08-22,,896.15,0.0,0.0,0.0,0.0,0.0,0.0
941,1643,3,1310,2,1,2022-08-22,2022-09-09,2022-08-22,,80.46,0.0,0.0,0.0,0.0,0.0,0.0
942,1644,3,1311,2,1,2022-08-22,2022-09-13,2022-08-22,,319.2,0.0,0.0,0.0,0.0,0.0,0.0
943,1645,3,1312,2,1,2022-08-22,2022-09-14,2022-08-22,,3116.96,0.0,0.0,0.0,0.0,0.0,0.0
944,1646,3,1312,2,2,2022-08-22,2022-10-12,2022-08-22,,3116.97,0.0,0.0,0.0,0.0,0.0,0.0
945,1647,3,1313,2,1,2022-08-22,2022-09-15,2022-08-22,,94.32,0.0,0.0,0.0,0.0,0.0,0.0
946,1648,3,1314,2,1,2022-08-22,2022-09-15,2022-08-22,N,1172.5,0.0,0.0,0.0,0.0,0.0,0.0
947,1650,3,1316,2,1,2022-08-22,2022-08-21,2022-08-22,,1.86,0.0,0.0,0.0,0.0,0.0,0.0
948,1651,3,1315,2,1,2022-08-22,2022-08-21,2022-08-22,,1171.34,0.0,0.0,0.0,0.0,0.0,0.0
949,1652,3,1317,2,1,2022-08-22,2022-08-22,2022-08-22,N,10000.0,0.0,0.0,0.0,0.0,0.0,0.0
950,1656,7,1320,2,1,2022-08-22,2022-08-22,2022-08-22,N,34.64,0.0,0.0,0.0,0.0,0.0,0.0
951,1657,8,1321,2,1,2022-08-22,2022-08-22,2022-08-22,,233.78,0.0,0.0,0.0,0.0,0.0,0.0
952,1658,3,1322,2,1,2022-08-22,2022-08-22,2022-08-22,N,2.5,0.0,0.0,0.0,0.0,0.0,0.0
953,1660,1,653,2,1,2022-08-22,2022-08-20,2022-08-22,N,2015.16,0.0,0.0,0.0,0.0,0.0,0.0
954,1661,3,1324,2,1,2022-08-22,2022-08-22,2022-08-22,N,143.66,0.0,0.0,0.0,0.0,0.0,0.0
955,1663,1,1326,2,1,2022-08-22,2022-05-20,2022-08-22,N,628.13,0.0,0.0,0.0,0.0,0.0,0.0
956,1664,1,1327,2,1,2022-08-22,2022-05-20,2022-08-22,N,136.15,0.0,0.0,0.0,0.0,0.0,0.0
957,1665,1,1328,2,1,2022-08-22,2022-05-20,2022-08-22,N,775.0,0.0,0.0,0.0,0.0,0.0,0.0
958,1666,1,1329,2,1,2022-08-22,2022-05-20,2022-08-22,N,5250.0,0.0,0.0,0.0,0.0,0.0,0.0
959,1667,1,1330,2,1,2022-08-22,2022-05-31,2022-08-22,,380.0,0.0,0.0,0.0,0.0,0.0,0.0
960,1668,8,1331,2,1,2022-08-23,2022-08-23,2022-08-23,,33.76,0.0,0.0,0.0,0.0,0.0,0.0
961,1669,3,1332,2,1,2022-08-23,2022-08-23,2022-08-23,N,10000.0,0.0,0.0,0.0,0.0,0.0,0.0
962,1670,8,1333,2,1,2022-08-23,2022-08-23,2022-08-23,N,2420.0,0.0,0.0,0.0,0.0,0.0,0.0
963,1673,3,1323,2,1,2022-08-23,2022-08-22,2022-08-23,N,440.0,0.0,0.0,0.0,0.0,0.0,0.0
964,1674,3,1323,2,2,2022-08-23,2022-08-22,2022-08-23,N,50.0,0.0,0.0,0.0,0.0,0.0,0.0
965,1675,3,1334,2,1,2022-08-23,2022-08-23,2022-08-23,,233.94,0.0,0.0,0.0,0.0,0.0,0.0
966,1676,3,1335,2,1,2022-08-23,2022-08-24,2022-08-23,,233.94,0.0,0.0,0.0,0.0,0.0,0.0
967,1677,3,760,2,1,2022-08-23,2022-08-25,2022-08-23,N,381.37,0.0,0.0,0.0,0.0,0.0,0.0
968,1678,3,766,2,1,2022-08-23,2022-08-30,2022-08-23,N,1985.32,0.0,0.0,0.0,0.0,0.0,0.0
969,1679,8,1336,2,1,2022-08-23,2022-08-23,2022-08-23,,76.96,0.0,0.0,0.0,0.0,0.0,0.0
970,1680,1,1337,2,1,2022-08-23,2022-05-27,2022-08-23,,233.94,0.0,0.0,0.0,0.0,0.0,0.0
971,1681,1,1338,2,1,2022-08-23,2022-05-26,2022-08-23,N,50.0,0.0,0.0,0.0,0.0,0.0,0.0
972,1682,1,1339,2,1,2022-08-23,2022-05-27,2022-08-23,N,260.0,0.0,0.0,0.0,0.0,0.0,0.0
973,1683,1,1340,2,1,2022-08-23,2022-05-31,2022-08-23,N,3166.5,0.0,0.0,0.0,0.0,0.0,0.0
974,1684,3,1341,2,1,2022-08-24,2022-09-15,2022-08-24,,233.94,0.0,0.0,0.0,0.0,0.0,0.0
975,1685,8,1342,2,1,2022-08-24,2022-08-24,2022-08-24,N,5250.0,0.0,0.0,0.0,0.0,0.0,0.0
976,1686,3,1343,2,1,2022-08-24,2022-09-23,2022-08-24,,29.88,0.0,0.0,0.0,0.0,0.0,0.0
977,1687,3,1344,2,1,2022-08-24,2022-09-21,2022-08-24,N,656.25,0.0,0.0,0.0,0.0,0.0,0.0
978,1688,3,1345,2,1,2022-08-24,2022-09-23,2022-08-24,,88.78,0.0,0.0,0.0,0.0,0.0,0.0
979,1689,3,1346,2,1,2022-08-24,2022-08-24,2022-08-24,,88.78,0.0,0.0,0.0,0.0,0.0,0.0
980,1690,4,1347,2,1,2022-08-26,2022-08-26,2022-08-26,,233.94,0.0,0.0,0.0,0.0,0.0,0.0
981,1691,3,1348,2,1,2022-08-26,2022-08-26,2022-08-26,,88.78,0.0,0.0,0.0,0.0,0.0,0.0
982,1693,3,1349,2,1,2022-08-26,2022-09-10,2022-08-26,,650.0,0.0,0.0,0.0,0.0,0.0,0.0
983,1696,3,1352,2,1,2022-08-26,2022-12-10,2022-08-26,,650.0,0.0,0.0,0.0,0.0,0.0,0.0
984,1698,3,1354,2,1,2022-08-26,2022-10-10,2022-08-26,N,225.0,0.0,0.0,0.0,0.0,0.0,0.0
985,1699,3,1355,2,1,2022-08-26,2022-11-10,2022-08-26,N,225.0,0.0,0.0,0.0,0.0,0.0,0.0
986,1700,3,1356,2,1,2022-08-26,2022-12-10,2022-08-26,N,225.0,0.0,0.0,0.0,0.0,0.0,0.0
987,1701,3,1357,2,1,2022-08-26,2022-08-25,2022-08-26,N,14400.0,0.0,0.0,0.0,0.0,0.0,0.0
988,1706,3,1362,2,1,2022-08-26,2022-08-25,2022-08-26,N,19.54,0.0,0.0,0.0,0.0,0.0,0.0
989,1707,3,1363,2,1,2022-08-26,2022-08-24,2022-08-26,N,7.5,0.0,0.0,0.0,0.0,0.0,0.0
990,1708,3,1364,2,1,2022-08-26,2022-08-24,2022-08-26,N,3.0,0.0,0.0,0.0,0.0,0.0,0.0
991,1713,3,1368,2,1,2022-08-26,2022-08-26,2022-08-26,,138.0,0.0,0.0,0.0,0.0,0.0,0.0
992,1714,3,1369,2,1,2022-08-26,2022-09-25,2022-08-26,,138.0,0.0,0.0,0.0,0.0,0.0,0.0
993,1715,3,1370,2,1,2022-08-26,2022-10-25,2022-08-26,,138.0,0.0,0.0,0.0,0.0,0.0,0.0
994,1719,3,1374,2,1,2022-08-26,2022-10-25,2022-08-26,,92.0,0.0,0.0,0.0,0.0,0.0,0.0
995,1723,1,1377,2,1,2022-08-26,2022-05-18,2022-08-26,N,30000.0,0.0,0.0,0.0,0.0,0.0,0.0
996,1724,1,1378,2,1,2022-08-26,2022-05-24,2022-08-26,N,31.55,0.0,0.0,0.0,0.0,0.0,0.0
997,1725,1,1379,2,1,2022-08-26,2022-08-18,2022-08-26,N,671.0,0.0,0.0,0.0,0.0,0.0,0.0
998,1726,3,1380,2,1,2022-08-29,2022-08-26,2022-08-29,N,2.5,0.0,0.0,0.0,0.0,0.0,0.0
999,1727,3,1381,2,1,2022-08-29,2022-08-26,2022-08-29,N,108.69,0.0,0.0,0.0,0.0,0.0,0.0
1000,1728,8,1382,2,1,2022-08-29,2022-08-29,2022-08-29,N,317.5,0.0,0.0,0.0,0.0,0.0,0.0
1001,1733,3,1384,2,1,2022-08-29,2022-09-24,2022-08-29,,233.94,0.0,0.0,0.0,0.0,0.0,0.0
1002,1734,3,1385,2,1,2022-08-29,2022-09-26,2022-08-29,,1006.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,1737,3,1388,2,1,2022-08-29,2022-08-29,2022-08-29,,88.78,0.0,0.0,0.0,0.0,0.0,0.0
1004,1738,3,1389,2,1,2022-08-29,2022-08-29,2022-08-29,,88.78,0.0,0.0,0.0,0.0,0.0,0.0
1005,1742,3,1393,2,1,2022-08-30,2022-08-29,2022-08-30,N,2.5,0.0,0.0,0.0,0.0,0.0,0.0
1006,1743,3,1394,2,1,2022-08-30,2022-08-30,2022-08-30,,233.94,0.0,0.0,0.0,0.0,0.0,0.0
1007,1744,8,1395,2,1,2022-08-30,2022-08-30,2022-08-30,N,1033.23,0.0,0.0,0.0,0.0,0.0,0.0
1008,1745,3,1396,2,1,2022-08-30,2022-08-29,2022-08-30,N,40.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,1746,3,1397,2,1,2022-08-30,2022-08-30,2022-08-30,N,1214.56,0.0,0.0,0.0,0.0,0.0,0.0
1010,1747,3,1398,2,1,2022-08-30,2022-08-30,2022-08-30,N,10000.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,1748,3,1399,2,1,2022-08-30,2022-08-30,2022-08-30,N,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,1749,3,1400,2,1,2022-08-30,2022-04-01,2022-08-30,,1.8,0.0,0.0,0.0,0.0,0.0,0.0
1013,1750,3,1401,2,1,2022-09-01,2022-08-30,2022-09-01,N,2.5,0.0,0.0,0.0,0.0,0.0,0.0
1014,1751,3,1402,2,1,2022-09-01,2022-08-30,2022-09-01,N,8.63,0.0,0.0,0.0,0.0,0.0,0.0
1015,1752,3,1403,2,1,2022-09-01,2022-08-30,2022-09-01,N,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,1753,3,1300,2,1,2022-09-01,2022-08-31,2022-09-01,,137.34,0.0,0.0,0.0,0.0,0.0,0.0
1017,1755,3,1404,2,1,2022-09-01,2022-09-19,2022-09-01,N,182.36,0.0,0.0,0.0,0.0,0.0,0.0
1018,1756,3,1405,2,1,2022-09-01,2022-09-19,2022-09-01,N,397.26,0.0,0.0,0.0,0.0,0.0,0.0
1019,1757,3,838,2,1,2022-09-01,2022-08-30,2022-09-01,N,90.83,0.0,0.0,0.0,0.0,0.0,0.0
1020,1759,3,1407,2,1,2022-09-01,2022-09-01,2022-09-01,,233.94,0.0,0.0,0.0,0.0,0.0,0.0
1021,1760,8,1408,2,1,2022-09-01,2022-09-09,2022-09-01,N,1212.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,1761,3,1409,2,1,2022-09-01,2022-09-29,2022-09-01,N,512.56,0.0,0.0,0.0,0.0,0.0,0.0
1023,1762,3,1410,2,1,2022-09-01,2022-09-15,2022-09-01,N,4368.78,0.0,0.0,0.0,0.0,0.0,0.0
1024,1765,3,1413,1,1,2022-09-01,2022-10-20,2022-09-01,N,77.22,0.0,0.0,0.0,0.0,0.0,0.0
1025,1769,3,1417,2,1,2022-09-01,2022-09-10,2022-09-01,N,77.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,1770,3,1418,2,1,2022-09-01,2022-09-10,2022-09-01,N,154.0,0.0,0.0,0.0,0.0,0.0,0.0
